"";"datum";"cas";"gho";"oblacnost";"teplota";"vietor";"vlhkost";"tlak";"praca";"fve";"fve_nazov";"ins_vykon";"dlzkadna";"azim";"elev"
"232";2015-07-15;2015-07-15 12:00:00;392;70;24,5;1;60;1016;176;3;"FVE Plesivec";984,000027179718;15,54;214,14;59,3968
"233";2015-07-15;2015-07-15 13:00:00;509;40;24,7;1;62;1016;117;3;"FVE Plesivec";984,000027179718;15,54;235,793;52,3543
"234";2015-07-15;2015-07-15 14:00:00;482;88;24,4;1;65;1016;153;3;"FVE Plesivec";984,000027179718;15,54;251,909;43,4465
"235";2015-07-15;2015-07-15 15:00:00;64;100;21,5;1;82;1016;112;3;"FVE Plesivec";984,000027179718;15,54;264,782;33,7398
"236";2015-07-15;2015-07-15 16:00:00;137;52;20,3;2;91;1017;87;3;"FVE Plesivec";984,000027179718;15,54;276,016;23,8311
"237";2015-07-15;2015-07-15 17:00:00;167;52;19,8;2;91;1017;23;3;"FVE Plesivec";984,000027179718;15,54;286,619;14,1136
"238";2015-07-15;2015-07-15 18:00:00;77;26;18,8;2;86;1017;4;3;"FVE Plesivec";984,000027179718;15,54;297,271;4,91866
"239";2015-07-16;2015-07-16 04:00:00;34;14;13,9;0;88;1020;12;3;"FVE Plesivec";984,000027179718;15,51;66,8987;8,3082
"240";2015-07-16;2015-07-16 05:00:00;148;0;16;0;82;1020;53;3;"FVE Plesivec";984,000027179718;15,51;77,4789;17,7352
"241";2015-07-16;2015-07-16 06:00:00;301;0;18,1;0;69;1020;122;3;"FVE Plesivec";984,000027179718;15,51;88,2473;27,5584
"242";2015-07-16;2015-07-16 07:00:00;462;0;20,1;0;65;1020;195;3;"FVE Plesivec";984,000027179718;15,51;99,9849;37,4325
"243";2015-07-16;2015-07-16 08:00:00;608;6;21,5;1;61;1020;249;3;"FVE Plesivec";984,000027179718;15,51;113,889;46,9067
"244";2015-07-16;2015-07-16 09:00:00;715;17;22,9;2;53;1020;270;3;"FVE Plesivec";984,000027179718;15,51;131,849;55,2402
"245";2015-07-16;2015-07-16 10:00:00;794;16;24,1;2;47;1020;240;3;"FVE Plesivec";984,000027179718;15,51;156,098;61,1062
"246";2015-07-16;2015-07-16 11:00:00;832;17;25,2;2;43;1020;304;3;"FVE Plesivec";984,000027179718;15,51;185,816;62,6803
"247";2015-07-16;2015-07-16 12:00:00;817;10;25,9;2;43;1019;290;3;"FVE Plesivec";984,000027179718;15,51;213,974;59,2588
"248";2015-07-16;2015-07-16 13:00:00;754;9;26,3;2;44;1019;258;3;"FVE Plesivec";984,000027179718;15,51;235,608;52,2377
"249";2015-07-16;2015-07-16 14:00:00;653;13;26,5;2;43;1019;211;3;"FVE Plesivec";984,000027179718;15,51;251,736;43,3431
"250";2015-07-16;2015-07-16 15:00:00;517;27;26,2;2;44;1019;143;3;"FVE Plesivec";984,000027179718;15,51;264,625;33,6419
"251";2015-07-16;2015-07-16 16:00:00;355;38;25,6;1;48;1019;31;3;"FVE Plesivec";984,000027179718;15,51;275,874;23,7328
"252";2015-07-16;2015-07-16 17:00:00;187;52;24,6;0;55;1019;14;3;"FVE Plesivec";984,000027179718;15,51;286,489;14,0105
"253";2015-07-16;2015-07-16 18:00:00;69;48;23,2;0;80;1019;4;3;"FVE Plesivec";984,000027179718;15,51;297,151;4,80729
"254";2015-07-17;2015-07-17 04:00:00;35;5;16,8;0;92;1019;11;3;"FVE Plesivec";984,000027179718;15,48;66,9907;8,16957
"255";2015-07-17;2015-07-17 05:00:00;144;0;19,1;0;89;1019;51;3;"FVE Plesivec";984,000027179718;15,48;77,5825;17,6015
"256";2015-07-17;2015-07-17 06:00:00;294;0;22,1;0;69;1019;117;3;"FVE Plesivec";984,000027179718;15,48;88,3623;27,4269
"257";2015-07-17;2015-07-17 07:00:00;452;0;24,3;1;60;1019;137;3;"FVE Plesivec";984,000027179718;15,48;100,111;37,2995
"258";2015-07-17;2015-07-17 08:00:00;597;0;25,9;1;56;1019;220;3;"FVE Plesivec";984,000027179718;15,48;114,023;46,767
"259";2015-07-17;2015-07-17 09:00:00;715;0;27,1;2;53;1019;272;3;"FVE Plesivec";984,000027179718;15,48;131,971;55,0883
"260";2015-07-17;2015-07-17 10:00:00;795;0;28;3;49;1018;291;3;"FVE Plesivec";984,000027179718;15,48;156,155;60,9412
"261";2015-07-17;2015-07-17 11:00:00;827;2;29;2;47;1018;295;3;"FVE Plesivec";984,000027179718;15,48;185,745;62,516
"262";2015-07-17;2015-07-17 12:00:00;769;17;29,8;2;47;1018;265;3;"FVE Plesivec";984,000027179718;15,48;213,808;59,1142
"263";2015-07-17;2015-07-17 13:00:00;649;51;27,8;4;59;1018;246;3;"FVE Plesivec";984,000027179718;15,48;235,422;52,1146
"264";2015-07-17;2015-07-17 14:00:00;554;15;26,5;2;61;1018;133;3;"FVE Plesivec";984,000027179718;15,48;251,561;43,2337
"265";2015-07-17;2015-07-17 15:00:00;453;39;27;2;56;1018;28;3;"FVE Plesivec";984,000027179718;15,48;264,466;33,5381
"266";2015-07-17;2015-07-17 16:00:00;361;0;26,8;1;59;1018;14;3;"FVE Plesivec";984,000027179718;15,48;275,729;23,6288
"267";2015-07-17;2015-07-17 17:00:00;211;0;26,1;1;63;1018;36;3;"FVE Plesivec";984,000027179718;15,48;286,356;13,9016
"268";2015-07-17;2015-07-17 18:00:00;79;0;24,8;0;73;1018;4;3;"FVE Plesivec";984,000027179718;15,48;297,028;4,68998
"269";2015-07-18;2015-07-18 04:00:00;33;11;19,4;1;78;1018;12;3;"FVE Plesivec";984,000027179718;15,45;67,0882;8,02766
"270";2015-07-18;2015-07-18 05:00:00;142;0;21,2;1;78;1018;45;3;"FVE Plesivec";984,000027179718;15,45;77,6918;17,4649
"271";2015-07-18;2015-07-18 06:00:00;290;4;24,2;0;64;1018;114;3;"FVE Plesivec";984,000027179718;15,45;88,4833;27,2926
"272";2015-07-18;2015-07-18 07:00:00;445;7;26,1;0;57;1018;176;3;"FVE Plesivec";984,000027179718;15,45;100,244;37,1633
"273";2015-07-18;2015-07-18 08:00:00;588;4;27,5;1;54;1018;233;3;"FVE Plesivec";984,000027179718;15,45;114,163;46,6238
"274";2015-07-18;2015-07-18 09:00:00;711;3;28,6;2;52;1018;268;3;"FVE Plesivec";984,000027179718;15,45;132,1;54,9322
"275";2015-07-18;2015-07-18 10:00:00;763;23;29,4;2;50;1018;286;3;"FVE Plesivec";984,000027179718;15,45;156,218;60,7709
"276";2015-07-18;2015-07-18 11:00:00;743;50;29,8;2;48;1017;290;3;"FVE Plesivec";984,000027179718;15,45;185,678;62,3455
"277";2015-07-18;2015-07-18 12:00:00;624;74;29,5;2;48;1017;185;3;"FVE Plesivec";984,000027179718;15,45;213,642;58,9631
"278";2015-07-18;2015-07-18 13:00:00;494;72;29,2;2;48;1017;47;3;"FVE Plesivec";984,000027179718;15,45;235,233;51,9853
"279";2015-07-18;2015-07-18 14:00:00;402;63;28,9;1;49;1017;18;3;"FVE Plesivec";984,000027179718;15,45;251,382;43,1182
"280";2015-07-18;2015-07-18 15:00:00;347;54;28,7;1;50;1016;37;3;"FVE Plesivec";984,000027179718;15,45;264,304;33,4285
"281";2015-07-18;2015-07-18 16:00:00;236;66;28,1;1;54;1016;9;3;"FVE Plesivec";984,000027179718;15,45;275,581;23,5189
"282";2015-07-18;2015-07-18 17:00:00;125;70;27;0;67;1016;24;3;"FVE Plesivec";984,000027179718;15,45;286,22;13,7869
"283";2015-07-18;2015-07-18 18:00:00;51;56;25,7;0;76;1016;10;3;"FVE Plesivec";984,000027179718;15,45;296,904;4,56675
"284";2015-07-19;2015-07-19 04:00:00;32;0;18,4;1;88;1016;11;3;"FVE Plesivec";984,000027179718;15,41;67,1911;7,88257
"285";2015-07-19;2015-07-19 05:00:00;124;21;20,2;1;87;1015;49;3;"FVE Plesivec";984,000027179718;15,41;77,8067;17,3253
"286";2015-07-19;2015-07-19 06:00:00;255;22;22,9;0;76;1015;116;3;"FVE Plesivec";984,000027179718;15,41;88,6104;27,1554
"287";2015-07-19;2015-07-19 08:00:00;533;7;26;1;68;1015;417;3;"FVE Plesivec";984,000027179718;15,41;114,31;46,4773
"288";2015-07-19;2015-07-19 09:00:00;679;9;27,1;1;65;1015;269;3;"FVE Plesivec";984,000027179718;15,41;132,237;54,772
"289";2015-07-19;2015-07-19 10:00:00;740;16;27,7;1;61;1015;291;3;"FVE Plesivec";984,000027179718;15,41;156,289;60,5956
"290";2015-07-19;2015-07-19 11:00:00;759;23;28,3;2;57;1014;292;3;"FVE Plesivec";984,000027179718;15,41;185,615;62,169
"291";2015-07-19;2015-07-19 12:00:00;735;18;28,7;1;54;1014;279;3;"FVE Plesivec";984,000027179718;15,41;213,477;58,8055
"292";2015-07-19;2015-07-19 13:00:00;717;3;29;1;54;1013;238;3;"FVE Plesivec";984,000027179718;15,41;235,043;51,8496
"293";2015-07-19;2015-07-19 14:00:00;621;13;28,7;1;60;1013;197;3;"FVE Plesivec";984,000027179718;15,41;251,201;42,9967
"294";2015-07-19;2015-07-19 15:00:00;479;7;28;1;67;1012;122;3;"FVE Plesivec";984,000027179718;15,41;264,138;33,3131
"295";2015-07-19;2015-07-19 16:00:00;337;50;27,3;0;72;1012;66;3;"FVE Plesivec";984,000027179718;15,41;275,431;23,4033
"296";2015-07-19;2015-07-19 17:00:00;150;86;26,1;0;82;1012;19;3;"FVE Plesivec";984,000027179718;15,41;286,082;13,6663
"297";2015-07-19;2015-07-19 18:00:00;55;64;24,6;0;91;1012;2;3;"FVE Plesivec";984,000027179718;15,41;296,777;4,43762
"298";2015-07-20;2015-07-20 04:00:00;18;81;20,4;1;93;1009;1;3;"FVE Plesivec";984,000027179718;15,38;67,2993;7,73435
"299";2015-07-20;2015-07-20 05:00:00;73;83;21,4;1;90;1010;22;3;"FVE Plesivec";984,000027179718;15,38;77,9273;17,1829
"300";2015-07-20;2015-07-20 06:00:00;141;93;22,4;1;87;1010;21;3;"FVE Plesivec";984,000027179718;15,38;88,7435;27,0154
"301";2015-07-20;2015-07-20 07:00:00;134;100;22,8;0;85;1011;52;3;"FVE Plesivec";984,000027179718;15,38;100,529;36,8822
"302";2015-07-20;2015-07-20 08:00:00;184;99;23,5;0;78;1012;98;3;"FVE Plesivec";984,000027179718;15,38;114,465;46,3274
"303";2015-07-20;2015-07-20 09:00:00;227;94;23,8;1;75;1012;182;3;"FVE Plesivec";984,000027179718;15,38;132,381;54,6078
"304";2015-07-20;2015-07-20 10:00:00;370;77;24,1;2;71;1012;288;3;"FVE Plesivec";984,000027179718;15,38;156,366;60,4152
"305";2015-07-20;2015-07-20 11:00:00;707;0;25,8;2;64;1012;295;3;"FVE Plesivec";984,000027179718;15,38;185,556;61,9864
"306";2015-07-20;2015-07-20 12:00:00;805;4;26,4;3;66;1011;245;3;"FVE Plesivec";984,000027179718;15,38;213,313;58,6415
"307";2015-07-20;2015-07-20 13:00:00;664;27;27,1;2;64;1011;170;3;"FVE Plesivec";984,000027179718;15,38;234,851;51,7077
"308";2015-07-20;2015-07-20 14:00:00;554;20;27,5;2;55;1011;213;3;"FVE Plesivec";984,000027179718;15,38;251,017;42,8692
"309";2015-07-20;2015-07-20 15:00:00;456;15;27,2;2;58;1012;145;3;"FVE Plesivec";984,000027179718;15,38;263,971;33,1918
"310";2015-07-20;2015-07-20 16:00:00;249;61;25,8;1;67;1012;72;3;"FVE Plesivec";984,000027179718;15,38;275,278;23,2818
"311";2015-07-20;2015-07-20 17:00:00;184;2;23,6;2;79;1013;15;3;"FVE Plesivec";984,000027179718;15,38;285,942;13,54
"312";2015-07-20;2015-07-20 18:00:00;75;0;22,1;2;83;1014;3;3;"FVE Plesivec";984,000027179718;15,38;296,649;4,30261
"313";2015-07-21;2015-07-21 04:00:00;30;0;15,9;1;81;1016;7;3;"FVE Plesivec";984,000027179718;15,34;67,413;7,58309
"314";2015-07-21;2015-07-21 05:00:00;137;0;17,6;1;79;1016;49;3;"FVE Plesivec";984,000027179718;15,34;78,0536;17,0376
"315";2015-07-21;2015-07-21 06:00:00;286;0;19,8;0;71;1017;122;3;"FVE Plesivec";984,000027179718;15,34;88,8826;26,8726
"316";2015-07-21;2015-07-21 07:00:00;444;0;21,8;0;68;1017;189;3;"FVE Plesivec";984,000027179718;15,34;100,681;36,7373
"317";2015-07-21;2015-07-21 08:00:00;589;0;23,1;1;64;1017;246;3;"FVE Plesivec";984,000027179718;15,34;114,626;46,1742
"318";2015-07-21;2015-07-21 09:00:00;705;4;24,1;2;60;1017;282;3;"FVE Plesivec";984,000027179718;15,34;132,532;54,4395
"319";2015-07-21;2015-07-21 10:00:00;777;8;25;2;58;1017;298;3;"FVE Plesivec";984,000027179718;15,34;156,449;60,2297
"320";2015-07-21;2015-07-21 11:00:00;658;44;25,2;2;59;1017;303;3;"FVE Plesivec";984,000027179718;15,34;185,502;61,798
"321";2015-07-21;2015-07-21 12:00:00;613;32;25,9;1;60;1017;251;3;"FVE Plesivec";984,000027179718;15,34;213,149;58,4712
"322";2015-07-21;2015-07-21 13:00:00;629;26;26,6;2;57;1016;204;3;"FVE Plesivec";984,000027179718;15,34;234,658;51,5594
"323";2015-07-21;2015-07-21 14:00:00;602;4;27,1;2;55;1016;161;3;"FVE Plesivec";984,000027179718;15,34;250,832;42,7356
"324";2015-07-21;2015-07-21 15:00:00;491;10;27;2;55;1016;136;3;"FVE Plesivec";984,000027179718;15,34;263,8;33,0646
"325";2015-07-21;2015-07-21 16:00:00;350;0;26,4;2;60;1015;68;3;"FVE Plesivec";984,000027179718;15,34;275,122;23,1547
"326";2015-07-21;2015-07-21 17:00:00;202;5;25,5;1;69;1016;16;3;"FVE Plesivec";984,000027179718;15,34;285,799;13,4079
"327";2015-07-21;2015-07-21 18:00:00;70;7;24,2;1;75;1016;3;3;"FVE Plesivec";984,000027179718;15,34;296,518;4,16174
"328";2015-07-22;2015-07-22 04:00:00;27;9;20,1;1;81;1015;8;3;"FVE Plesivec";984,000027179718;15,3;67,532;7,42886
"329";2015-07-22;2015-07-22 05:00:00;132;0;21,5;1;82;1016;46;3;"FVE Plesivec";984,000027179718;15,3;78,1854;16,8897
"330";2015-07-22;2015-07-22 06:00:00;280;0;24,2;0;73;1016;114;3;"FVE Plesivec";984,000027179718;15,3;89,0276;26,7272
"331";2015-07-22;2015-07-22 07:00:00;437;0;26,4;0;65;1016;178;3;"FVE Plesivec";984,000027179718;15,3;100,839;36,5896
"332";2015-07-22;2015-07-22 08:00:00;582;0;27,7;1;60;1016;231;3;"FVE Plesivec";984,000027179718;15,3;114,795;46,0178
"333";2015-07-22;2015-07-22 09:00:00;699;0;28,6;2;58;1016;268;3;"FVE Plesivec";984,000027179718;15,3;132,691;54,2673
"334";2015-07-22;2015-07-22 10:00:00;779;0;29,3;2;57;1016;288;3;"FVE Plesivec";984,000027179718;15,3;156,539;60,0394
"335";2015-07-22;2015-07-22 11:00:00;813;1;30,2;3;53;1016;299;3;"FVE Plesivec";984,000027179718;15,3;185,452;61,6036
"336";2015-07-22;2015-07-22 12:00:00;767;15;31;2;49;1015;171;3;"FVE Plesivec";984,000027179718;15,3;212,987;58,2945
"337";2015-07-22;2015-07-22 13:00:00;632;25;31,2;1;48;1015;227;3;"FVE Plesivec";984,000027179718;15,3;234,463;51,405
"338";2015-07-22;2015-07-22 14:00:00;508;57;30,4;2;56;1015;201;3;"FVE Plesivec";984,000027179718;15,3;250,643;42,596
"339";2015-07-22;2015-07-22 15:00:00;119;100;26;1;88;1015;117;3;"FVE Plesivec";984,000027179718;15,3;263,627;32,9316
"340";2015-07-22;2015-07-22 16:00:00;220;85;25,4;0;91;1015;48;3;"FVE Plesivec";984,000027179718;15,3;274,964;23,0217
"341";2015-07-22;2015-07-22 17:00:00;102;74;24,2;0;97;1015;10;3;"FVE Plesivec";984,000027179718;15,3;285,654;13,27
"342";2015-07-22;2015-07-22 18:00:00;57;20;23,8;0;97;1015;2;3;"FVE Plesivec";984,000027179718;15,3;296,385;4,01504
"343";2015-07-23;2015-07-23 04:00:00;28;0;21,2;0;81;1012;8;3;"FVE Plesivec";984,000027179718;15,26;67,6563;7,27173
"344";2015-07-23;2015-07-23 05:00:00;132;0;23,1;0;79;1012;44;3;"FVE Plesivec";984,000027179718;15,26;78,3228;16,739
"345";2015-07-23;2015-07-23 06:00:00;280;0;26,3;0;59;1012;117;3;"FVE Plesivec";984,000027179718;15,26;89,1784;26,5792
"346";2015-07-23;2015-07-23 07:00:00;437;0;28,4;0;51;1012;180;3;"FVE Plesivec";984,000027179718;15,26;101,004;36,4391
"347";2015-07-23;2015-07-23 08:00:00;583;0;30;1;46;1012;232;3;"FVE Plesivec";984,000027179718;15,26;114,97;45,8583
"348";2015-07-23;2015-07-23 09:00:00;696;3;31;2;43;1012;269;3;"FVE Plesivec";984,000027179718;15,26;132,856;54,0912
"349";2015-07-23;2015-07-23 10:00:00;761;4;31,9;2;39;1012;291;3;"FVE Plesivec";984,000027179718;15,26;156,636;59,8441
"350";2015-07-23;2015-07-23 11:00:00;747;17;32,5;3;36;1012;296;3;"FVE Plesivec";984,000027179718;15,26;185,407;61,4034
"351";2015-07-23;2015-07-23 12:00:00;683;23;30,7;5;51;1012;112;3;"FVE Plesivec";984,000027179718;15,26;212,827;58,1115
"352";2015-07-23;2015-07-23 13:00:00;655;54;28,7;2;57;1012;125;3;"FVE Plesivec";984,000027179718;15,26;234,268;51,2443
"353";2015-07-23;2015-07-23 14:00:00;606;41;29,7;2;49;1011;157;3;"FVE Plesivec";984,000027179718;15,26;250,453;42,4504
"354";2015-07-23;2015-07-23 15:00:00;491;21;29,5;2;53;1011;59;3;"FVE Plesivec";984,000027179718;15,26;263,452;32,7928
"355";2015-07-23;2015-07-23 16:00:00;281;70;25,6;2;82;1012;39;3;"FVE Plesivec";984,000027179718;15,26;274,804;22,883
"356";2015-07-23;2015-07-23 17:00:00;170;49;24,8;0;82;1012;14;3;"FVE Plesivec";984,000027179718;15,26;285,507;13,1264
"357";2015-07-23;2015-07-23 18:00:00;60;42;24,3;0;86;1012;3;3;"FVE Plesivec";984,000027179718;15,26;296,251;3,86254
"358";2015-07-24;2015-07-24 04:00:00;18;62;20,8;1;87;1014;9;3;"FVE Plesivec";984,000027179718;15,23;67,7859;7,11178
"359";2015-07-24;2015-07-24 05:00:00;98;44;21,6;1;83;1014;43;3;"FVE Plesivec";984,000027179718;15,23;78,4657;16,5858
"360";2015-07-24;2015-07-24 06:00:00;215;37;23;1;77;1014;109;3;"FVE Plesivec";984,000027179718;15,23;89,335;26,4286
"361";2015-07-24;2015-07-24 07:00:00;352;25;24,8;1;69;1014;168;3;"FVE Plesivec";984,000027179718;15,23;101,175;36,2859
"362";2015-07-24;2015-07-24 08:00:00;498;21;26,3;1;64;1014;231;3;"FVE Plesivec";984,000027179718;15,23;115,151;45,6955
"363";2015-07-24;2015-07-24 09:00:00;555;40;27,3;0;61;1013;270;3;"FVE Plesivec";984,000027179718;15,23;133,028;53,9112
"364";2015-07-24;2015-07-24 10:00:00;522;56;27,7;1;62;1013;195;3;"FVE Plesivec";984,000027179718;15,23;156,738;59,6441
"365";2015-07-24;2015-07-24 11:00:00;566;62;27,9;1;63;1013;216;3;"FVE Plesivec";984,000027179718;15,23;185,366;61,1975
"366";2015-07-24;2015-07-24 12:00:00;456;91;26,4;1;75;1013;194;3;"FVE Plesivec";984,000027179718;15,23;212,668;57,9223
"367";2015-07-24;2015-07-24 13:00:00;519;54;26,5;0;75;1013;150;3;"FVE Plesivec";984,000027179718;15,23;234,072;51,0774
"368";2015-07-24;2015-07-24 14:00:00;440;74;26,8;1;74;1012;81;3;"FVE Plesivec";984,000027179718;15,23;250,262;42,2988
"369";2015-07-24;2015-07-24 15:00:00;350;56;26,9;1;72;1012;13;3;"FVE Plesivec";984,000027179718;15,23;263,275;32,6481
"370";2015-07-24;2015-07-24 16:00:00;263;42;27;1;69;1011;26;3;"FVE Plesivec";984,000027179718;15,23;274,641;22,7386
"371";2015-07-24;2015-07-24 17:00:00;154;47;26,5;1;67;1011;16;3;"FVE Plesivec";984,000027179718;15,23;285,358;12,9771
"372";2015-07-24;2015-07-24 18:00:00;55;54;25,2;0;77;1012;2;3;"FVE Plesivec";984,000027179718;15,23;296,115;3,70427
