"";"datum";"cas";"gho";"oblacnost";"teplota";"vietor";"vlhkost";"tlak";"praca";"fve";"fve_nazov";"ins_vykon";"dlzkadna";"azim";"elev"
"255";2015-07-17;2015-07-17 05:00:00;122;9;17,3;0;92;1019;25;1;"FVE Dubravy 1";850,000023841858;15,48;77,5825;17,6015
"256";2015-07-17;2015-07-17 06:00:00;259;8;20,7;0;77;1019;74;1;"FVE Dubravy 1";850,000023841858;15,48;88,3623;27,4269
"257";2015-07-17;2015-07-17 07:00:00;413;0;22,8;0;70;1019;149;1;"FVE Dubravy 1";850,000023841858;15,48;100,111;37,2995
"258";2015-07-17;2015-07-17 08:00:00;557;0;24,9;1;63;1019;199;1;"FVE Dubravy 1";850,000023841858;15,48;114,023;46,767
"259";2015-07-17;2015-07-17 09:00:00;662;10;26,5;1;57;1019;225;1;"FVE Dubravy 1";850,000023841858;15,48;131,971;55,0883
"260";2015-07-17;2015-07-17 10:00:00;684;20;27,6;2;51;1018;233;1;"FVE Dubravy 1";850,000023841858;15,48;156,155;60,9412
"261";2015-07-17;2015-07-17 11:00:00;670;25;28,2;3;48;1018;256;1;"FVE Dubravy 1";850,000023841858;15,48;185,745;62,516
"262";2015-07-17;2015-07-17 12:00:00;620;48;28,3;3;47;1018;260;1;"FVE Dubravy 1";850,000023841858;15,48;213,808;59,1142
"263";2015-07-17;2015-07-17 13:00:00;583;28;28,4;2;49;1017;193;1;"FVE Dubravy 1";850,000023841858;15,48;235,422;52,1146
"264";2015-07-17;2015-07-17 14:00:00;252;100;25,2;4;70;1019;167;1;"FVE Dubravy 1";850,000023841858;15,48;251,561;43,2337
"265";2015-07-17;2015-07-17 15:00:00;156;84;21,7;2;90;1019;124;1;"FVE Dubravy 1";850,000023841858;15,48;264,466;33,5381
"266";2015-07-17;2015-07-17 16:00:00;312;3;22,5;0;85;1019;62;1;"FVE Dubravy 1";850,000023841858;15,48;275,729;23,6288
"267";2015-07-17;2015-07-17 17:00:00;203;0;22,5;0;85;1019;27;1;"FVE Dubravy 1";850,000023841858;15,48;286,356;13,9016
"268";2015-07-17;2015-07-17 18:00:00;79;0;21,6;0;92;1019;3;1;"FVE Dubravy 1";850,000023841858;15,48;297,028;4,68998
"269";2015-07-18;2015-07-18 04:00:00;26;3;18,5;1;77;1018;8;1;"FVE Dubravy 1";850,000023841858;15,45;67,0882;8,02766
"270";2015-07-18;2015-07-18 05:00:00;119;9;19,8;1;77;1019;31;1;"FVE Dubravy 1";850,000023841858;15,45;77,6918;17,4649
"271";2015-07-18;2015-07-18 06:00:00;245;25;22,9;0;61;1019;87;1;"FVE Dubravy 1";850,000023841858;15,45;88,4833;27,2926
"272";2015-07-18;2015-07-18 07:00:00;356;36;24,5;0;55;1019;153;1;"FVE Dubravy 1";850,000023841858;15,45;100,244;37,1633
"273";2015-07-18;2015-07-18 08:00:00;441;55;26,2;0;51;1019;172;1;"FVE Dubravy 1";850,000023841858;15,45;114,163;46,6238
"274";2015-07-18;2015-07-18 09:00:00;482;68;27,3;1;48;1018;226;1;"FVE Dubravy 1";850,000023841858;15,45;132,1;54,9322
"275";2015-07-18;2015-07-18 10:00:00;471;76;28,1;1;46;1018;245;1;"FVE Dubravy 1";850,000023841858;15,45;156,218;60,7709
"276";2015-07-18;2015-07-18 11:00:00;462;74;28,6;1;44;1018;237;1;"FVE Dubravy 1";850,000023841858;15,45;185,678;62,3455
"277";2015-07-18;2015-07-18 12:00:00;468;68;28,9;2;44;1017;258;1;"FVE Dubravy 1";850,000023841858;15,45;213,642;58,9631
"278";2015-07-18;2015-07-18 13:00:00;425;71;29;2;44;1017;98;1;"FVE Dubravy 1";850,000023841858;15,45;235,233;51,9853
"279";2015-07-18;2015-07-18 14:00:00;355;71;28,7;2;44;1017;50;1;"FVE Dubravy 1";850,000023841858;15,45;251,382;43,1182
"280";2015-07-18;2015-07-18 15:00:00;289;67;28,3;2;45;1017;83;1;"FVE Dubravy 1";850,000023841858;15,45;264,304;33,4285
"281";2015-07-18;2015-07-18 16:00:00;246;43;27,8;2;47;1016;42;1;"FVE Dubravy 1";850,000023841858;15,45;275,581;23,5189
"282";2015-07-18;2015-07-18 17:00:00;165;48;27,1;2;50;1017;23;1;"FVE Dubravy 1";850,000023841858;15,45;286,22;13,7869
"283";2015-07-18;2015-07-18 18:00:00;60;53;25,9;1;57;1017;4;1;"FVE Dubravy 1";850,000023841858;15,45;296,904;4,56675
"284";2015-07-19;2015-07-19 04:00:00;20;52;18,3;0;93;1016;12;1;"FVE Dubravy 1";850,000023841858;15,41;67,1911;7,88257
"285";2015-07-19;2015-07-19 05:00:00;88;39;19,9;0;90;1016;31;1;"FVE Dubravy 1";850,000023841858;15,41;77,8067;17,3253
"286";2015-07-19;2015-07-19 06:00:00;221;14;22,5;0;76;1016;81;1;"FVE Dubravy 1";850,000023841858;15,41;88,6104;27,1554
"287";2015-07-19;2015-07-19 07:00:00;357;33;24,5;1;69;1016;147;1;"FVE Dubravy 1";850,000023841858;15,41;100,383;37,0242
"288";2015-07-19;2015-07-19 08:00:00;430;48;25,8;1;62;1015;197;1;"FVE Dubravy 1";850,000023841858;15,41;114,31;46,4773
"289";2015-07-19;2015-07-19 09:00:00;505;50;26,8;2;56;1015;235;1;"FVE Dubravy 1";850,000023841858;15,41;132,237;54,772
"290";2015-07-19;2015-07-19 10:00:00;606;26;27,5;3;52;1015;257;1;"FVE Dubravy 1";850,000023841858;15,41;156,289;60,5956
"291";2015-07-19;2015-07-19 11:00:00;724;6;28,2;3;49;1014;260;1;"FVE Dubravy 1";850,000023841858;15,41;185,615;62,169
"292";2015-07-19;2015-07-19 12:00:00;738;10;28,7;3;47;1013;217;1;"FVE Dubravy 1";850,000023841858;15,41;213,477;58,8055
"293";2015-07-19;2015-07-19 13:00:00;678;9;28,9;3;46;1013;190;1;"FVE Dubravy 1";850,000023841858;15,41;235,043;51,8496
"294";2015-07-19;2015-07-19 14:00:00;591;9;29;3;46;1012;155;1;"FVE Dubravy 1";850,000023841858;15,41;251,201;42,9967
"295";2015-07-19;2015-07-19 15:00:00;462;13;28,6;3;48;1012;120;1;"FVE Dubravy 1";850,000023841858;15,41;264,138;33,3131
"296";2015-07-19;2015-07-19 16:00:00;327;39;27,9;3;51;1012;50;1;"FVE Dubravy 1";850,000023841858;15,41;275,431;23,4033
"297";2015-07-19;2015-07-19 17:00:00;182;52;26,8;3;58;1012;22;1;"FVE Dubravy 1";850,000023841858;15,41;286,082;13,6663
"298";2015-07-19;2015-07-19 18:00:00;67;64;25,7;3;64;1012;1;1;"FVE Dubravy 1";850,000023841858;15,41;296,777;4,43762
"299";2015-07-20;2015-07-20 04:00:00;14;89;19,3;3;86;1011;3;1;"FVE Dubravy 1";850,000023841858;15,38;67,2993;7,73435
"300";2015-07-20;2015-07-20 05:00:00;59;96;19,4;3;84;1011;12;1;"FVE Dubravy 1";850,000023841858;15,38;77,9273;17,1829
"301";2015-07-20;2015-07-20 06:00:00;112;95;19,8;3;81;1012;48;1;"FVE Dubravy 1";850,000023841858;15,38;88,7435;27,0154
"302";2015-07-20;2015-07-20 07:00:00;201;95;20,9;3;75;1013;99;1;"FVE Dubravy 1";850,000023841858;15,38;100,529;36,8822
"303";2015-07-20;2015-07-20 08:00:00;216;94;21,5;3;70;1013;215;1;"FVE Dubravy 1";850,000023841858;15,38;114,465;46,3274
"304";2015-07-20;2015-07-20 09:00:00;360;46;22,3;3;67;1013;257;1;"FVE Dubravy 1";850,000023841858;15,38;132,381;54,6078
"305";2015-07-20;2015-07-20 10:00:00;694;14;24,1;4;60;1013;270;1;"FVE Dubravy 1";850,000023841858;15,38;156,366;60,4152
"306";2015-07-20;2015-07-20 11:00:00;702;19;24,3;4;59;1013;206;1;"FVE Dubravy 1";850,000023841858;15,38;185,556;61,9864
"307";2015-07-20;2015-07-20 12:00:00;682;16;24,6;4;56;1013;229;1;"FVE Dubravy 1";850,000023841858;15,38;213,313;58,6415
"308";2015-07-20;2015-07-20 13:00:00;689;3;24,9;4;51;1013;248;1;"FVE Dubravy 1";850,000023841858;15,38;234,851;51,7077
"309";2015-07-20;2015-07-20 14:00:00;628;1;24,7;4;47;1013;214;1;"FVE Dubravy 1";850,000023841858;15,38;251,017;42,8692
"310";2015-07-20;2015-07-20 15:00:00;504;0;24,4;4;47;1013;152;1;"FVE Dubravy 1";850,000023841858;15,38;263,971;33,1918
"311";2015-07-20;2015-07-20 16:00:00;355;0;23,8;3;50;1013;81;1;"FVE Dubravy 1";850,000023841858;15,38;275,278;23,2818
"312";2015-07-20;2015-07-20 17:00:00;202;0;22,8;3;51;1014;21;1;"FVE Dubravy 1";850,000023841858;15,38;285,942;13,54
"313";2015-07-20;2015-07-20 18:00:00;76;0;21,5;2;50;1014;3;1;"FVE Dubravy 1";850,000023841858;15,38;296,649;4,30261
"314";2015-07-21;2015-07-21 04:00:00;23;0;14,4;1;83;1017;6;1;"FVE Dubravy 1";850,000023841858;15,34;67,413;7,58309
"315";2015-07-21;2015-07-21 05:00:00;114;0;16;1;81;1017;28;1;"FVE Dubravy 1";850,000023841858;15,34;78,0536;17,0376
"316";2015-07-21;2015-07-21 06:00:00;252;0;18,2;0;71;1017;91;1;"FVE Dubravy 1";850,000023841858;15,34;88,8826;26,8726
"317";2015-07-21;2015-07-21 07:00:00;404;0;19,9;0;67;1017;156;1;"FVE Dubravy 1";850,000023841858;15,34;100,681;36,7373
"318";2015-07-21;2015-07-21 08:00:00;545;10;22,1;1;65;1017;188;1;"FVE Dubravy 1";850,000023841858;15,34;114,626;46,1742
"319";2015-07-21;2015-07-21 09:00:00;656;5;23,6;1;62;1017;241;1;"FVE Dubravy 1";850,000023841858;15,34;132,532;54,4395
"320";2015-07-21;2015-07-21 10:00:00;696;15;24,7;1;60;1017;262;1;"FVE Dubravy 1";850,000023841858;15,34;156,449;60,2297
"321";2015-07-21;2015-07-21 11:00:00;657;34;25,4;2;59;1017;217;1;"FVE Dubravy 1";850,000023841858;15,34;185,502;61,798
"322";2015-07-21;2015-07-21 12:00:00;629;32;25,7;2;58;1017;156;1;"FVE Dubravy 1";850,000023841858;15,34;213,149;58,4712
"323";2015-07-21;2015-07-21 13:00:00;591;38;26;2;58;1016;172;1;"FVE Dubravy 1";850,000023841858;15,34;234,658;51,5594
"324";2015-07-21;2015-07-21 14:00:00;498;32;26,1;2;57;1016;177;1;"FVE Dubravy 1";850,000023841858;15,34;250,832;42,7356
"325";2015-07-21;2015-07-21 15:00:00;409;23;26;2;58;1016;144;1;"FVE Dubravy 1";850,000023841858;15,34;263,8;33,0646
"326";2015-07-21;2015-07-21 16:00:00;303;20;25,9;2;61;1016;73;1;"FVE Dubravy 1";850,000023841858;15,34;275,122;23,1547
"327";2015-07-21;2015-07-21 17:00:00;173;15;25,2;2;66;1016;19;1;"FVE Dubravy 1";850,000023841858;15,34;285,799;13,4079
"328";2015-07-21;2015-07-21 18:00:00;71;5;24;2;70;1016;2;1;"FVE Dubravy 1";850,000023841858;15,34;296,518;4,16174
"329";2015-07-22;2015-07-22 04:00:00;22;0;17,5;0;95;1016;7;1;"FVE Dubravy 1";850,000023841858;15,3;67,532;7,42886
"330";2015-07-22;2015-07-22 05:00:00;112;0;19,3;0;91;1016;28;1;"FVE Dubravy 1";850,000023841858;15,3;78,1854;16,8897
"331";2015-07-22;2015-07-22 06:00:00;248;0;22,5;0;76;1017;87;1;"FVE Dubravy 1";850,000023841858;15,3;89,0276;26,7272
"332";2015-07-22;2015-07-22 07:00:00;400;0;24,4;0;69;1017;151;1;"FVE Dubravy 1";850,000023841858;15,3;100,839;36,5896
"333";2015-07-22;2015-07-22 08:00:00;543;0;26,2;1;63;1017;199;1;"FVE Dubravy 1";850,000023841858;15,3;114,795;46,0178
"334";2015-07-22;2015-07-22 09:00:00;661;0;27,6;1;58;1016;234;1;"FVE Dubravy 1";850,000023841858;15,3;132,691;54,2673
"335";2015-07-22;2015-07-22 10:00:00;734;5;29;2;53;1016;259;1;"FVE Dubravy 1";850,000023841858;15,3;156,539;60,0394
"336";2015-07-22;2015-07-22 11:00:00;722;18;29,7;2;49;1015;225;1;"FVE Dubravy 1";850,000023841858;15,3;185,452;61,6036
"337";2015-07-22;2015-07-22 12:00:00;665;24;30,1;2;46;1015;257;1;"FVE Dubravy 1";850,000023841858;15,3;212,987;58,2945
"338";2015-07-22;2015-07-22 13:00:00;568;34;29,2;3;51;1015;157;1;"FVE Dubravy 1";850,000023841858;15,3;234,463;51,405
"339";2015-07-22;2015-07-22 14:00:00;506;55;27,1;3;65;1016;141;1;"FVE Dubravy 1";850,000023841858;15,3;250,643;42,596
"340";2015-07-22;2015-07-22 15:00:00;340;19;25,6;3;72;1016;130;1;"FVE Dubravy 1";850,000023841858;15,3;263,627;32,9316
"341";2015-07-22;2015-07-22 16:00:00;336;0;25,5;1;70;1015;75;1;"FVE Dubravy 1";850,000023841858;15,3;274,964;23,0217
"342";2015-07-22;2015-07-22 17:00:00;192;0;25,5;2;70;1015;26;1;"FVE Dubravy 1";850,000023841858;15,3;285,654;13,27
"343";2015-07-22;2015-07-22 18:00:00;71;0;24,3;2;74;1015;3;1;"FVE Dubravy 1";850,000023841858;15,3;296,385;4,01504
"344";2015-07-24;2015-07-24 04:00:00;19;15;18,1;1;96;1014;8;1;"FVE Dubravy 1";850,000023841858;15,23;67,7859;7,11178
"345";2015-07-24;2015-07-24 05:00:00;106;8;19,5;1;95;1014;30;1;"FVE Dubravy 1";850,000023841858;15,23;78,4657;16,5858
"346";2015-07-24;2015-07-24 06:00:00;221;22;21,2;1;91;1014;70;1;"FVE Dubravy 1";850,000023841858;15,23;89,335;26,4286
"347";2015-07-24;2015-07-24 07:00:00;356;21;22,5;1;87;1014;139;1;"FVE Dubravy 1";850,000023841858;15,23;101,175;36,2859
"348";2015-07-24;2015-07-24 08:00:00;431;63;23,4;1;83;1014;193;1;"FVE Dubravy 1";850,000023841858;15,23;115,151;45,6955
"349";2015-07-24;2015-07-24 09:00:00;515;40;24,1;1;80;1014;231;1;"FVE Dubravy 1";850,000023841858;15,23;133,028;53,9112
"350";2015-07-24;2015-07-24 10:00:00;617;52;24,9;1;77;1014;258;1;"FVE Dubravy 1";850,000023841858;15,23;156,738;59,6441
"351";2015-07-24;2015-07-24 11:00:00;556;88;24,8;0;75;1014;263;1;"FVE Dubravy 1";850,000023841858;15,23;185,366;61,1975
"352";2015-07-24;2015-07-24 12:00:00;473;88;23,9;0;80;1014;246;1;"FVE Dubravy 1";850,000023841858;15,23;212,668;57,9223
"353";2015-07-24;2015-07-24 13:00:00;495;63;24,4;0;82;1013;224;1;"FVE Dubravy 1";850,000023841858;15,23;234,072;51,0774
"354";2015-07-24;2015-07-24 14:00:00;462;54;25;0;79;1013;74;1;"FVE Dubravy 1";850,000023841858;15,23;250,262;42,2988
"355";2015-07-24;2015-07-24 15:00:00;369;43;25,5;0;76;1012;6;1;"FVE Dubravy 1";850,000023841858;15,23;263,275;32,6481
"356";2015-07-24;2015-07-24 16:00:00;265;35;25,4;1;73;1011;0;1;"FVE Dubravy 1";850,000023841858;15,23;274,641;22,7386
"357";2015-07-24;2015-07-24 17:00:00;126;100;23,4;3;81;1013;0;1;"FVE Dubravy 1";850,000023841858;15,23;285,358;12,9771
"358";2015-07-24;2015-07-24 18:00:00;13;81;19,7;2;97;1013;0;1;"FVE Dubravy 1";850,000023841858;15,23;296,115;3,70427
"359";2015-07-26;2015-07-26 04:00:00;8;99;14;4;74;1013;7;1;"FVE Dubravy 1";850,000023841858;15,15;68,061;6,78369
"360";2015-07-26;2015-07-26 05:00:00;45;99;14,3;4;73;1013;12;1;"FVE Dubravy 1";850,000023841858;15,15;78,7679;16,2718
"361";2015-07-26;2015-07-26 06:00:00;94;94;14;4;80;1014;19;1;"FVE Dubravy 1";850,000023841858;15,15;89,6654;26,12
"362";2015-07-26;2015-07-26 07:00:00;160;98;14,3;3;80;1014;89;1;"FVE Dubravy 1";850,000023841858;15,15;101,535;35,9715
"363";2015-07-26;2015-07-26 08:00:00;252;81;15,4;3;78;1013;108;1;"FVE Dubravy 1";850,000023841858;15,15;115,533;45,3608
"364";2015-07-26;2015-07-26 09:00:00;519;15;17,3;3;70;1013;209;1;"FVE Dubravy 1";850,000023841858;15,15;133,391;53,5398
"365";2015-07-26;2015-07-26 10:00:00;735;1;18,8;4;64;1013;278;1;"FVE Dubravy 1";850,000023841858;15,15;156,962;59,2298
"366";2015-07-26;2015-07-26 11:00:00;783;1;19,6;4;59;1013;282;1;"FVE Dubravy 1";850,000023841858;15,15;185,298;60,7687
"367";2015-07-26;2015-07-26 12:00:00;780;20;20;4;57;1013;278;1;"FVE Dubravy 1";850,000023841858;15,15;212,355;57,5255
"368";2015-07-26;2015-07-26 13:00:00;722;15;20,3;3;56;1012;255;1;"FVE Dubravy 1";850,000023841858;15,15;233,678;50,7251
"369";2015-07-26;2015-07-26 14:00:00;635;0;20,5;2;55;1012;214;1;"FVE Dubravy 1";850,000023841858;15,15;249,873;41,9777
"370";2015-07-26;2015-07-26 15:00:00;502;1;20,3;2;56;1012;155;1;"FVE Dubravy 1";850,000023841858;15,15;262,914;32,3414
"371";2015-07-26;2015-07-26 16:00:00;349;0;19,6;2;62;1012;83;1;"FVE Dubravy 1";850,000023841858;15,15;274,31;22,4328
"372";2015-07-26;2015-07-26 17:00:00;194;0;18,6;2;70;1012;20;1;"FVE Dubravy 1";850,000023841858;15,15;285,054;12,6614
"373";2015-07-26;2015-07-26 18:00:00;68;0;17;1;73;1012;3;1;"FVE Dubravy 1";850,000023841858;15,15;295,839;3,37058
"374";2015-07-27;2015-07-27 04:00:00;10;96;11,9;0;92;1010;19;1;"FVE Dubravy 1";850,000023841858;15,1;68,2064;6,61569
"375";2015-07-27;2015-07-27 05:00:00;40;99;13;0;92;1010;26;1;"FVE Dubravy 1";850,000023841858;15,1;78,927;16,1111
"376";2015-07-27;2015-07-27 06:00:00;88;99;14,7;0;79;1010;18;1;"FVE Dubravy 1";850,000023841858;15,1;89,839;25,9621
"377";2015-07-27;2015-07-27 07:00:00;122;100;15,5;0;76;1010;43;1;"FVE Dubravy 1";850,000023841858;15,1;101,724;35,8104
"378";2015-07-27;2015-07-27 08:00:00;144;100;16,2;0;71;1010;115;1;"FVE Dubravy 1";850,000023841858;15,1;115,734;45,1889
"379";2015-07-27;2015-07-27 09:00:00;184;100;16,5;1;69;1010;173;1;"FVE Dubravy 1";850,000023841858;15,1;133,582;53,3486
"380";2015-07-27;2015-07-27 10:00:00;296;98;17,2;1;62;1009;126;1;"FVE Dubravy 1";850,000023841858;15,1;157,082;59,0157
"381";2015-07-27;2015-07-27 11:00:00;220;100;16,4;1;66;1010;70;1;"FVE Dubravy 1";850,000023841858;15,1;185,27;60,546
"382";2015-07-27;2015-07-27 12:00:00;120;100;14,5;1;85;1010;61;1;"FVE Dubravy 1";850,000023841858;15,1;212,202;57,318
"383";2015-07-27;2015-07-27 13:00:00;218;93;14,8;2;86;1010;30;1;"FVE Dubravy 1";850,000023841858;15,1;233,481;50,5398
"384";2015-07-27;2015-07-27 14:00:00;189;96;15,2;2;81;1009;12;1;"FVE Dubravy 1";850,000023841858;15,1;249,677;41,8082
"385";2015-07-27;2015-07-27 15:00:00;243;71;16;2;75;1009;38;1;"FVE Dubravy 1";850,000023841858;15,1;262,732;32,1795
"386";2015-07-27;2015-07-27 16:00:00;235;14;16,5;1;69;1009;36;1;"FVE Dubravy 1";850,000023841858;15,1;274,142;22,2714
"387";2015-07-27;2015-07-27 17:00:00;174;4;16,4;1;69;1009;22;1;"FVE Dubravy 1";850,000023841858;15,1;284,9;12,4951
"388";2015-07-27;2015-07-27 18:00:00;62;46;15,7;1;76;1009;5;1;"FVE Dubravy 1";850,000023841858;15,1;295,698;3,19523
"389";2015-07-28;2015-07-28 04:00:00;16;11;10,3;1;99;1010;3;1;"FVE Dubravy 1";850,000023841858;15,06;68,357;6,44516
"390";2015-07-28;2015-07-28 05:00:00;101;21;11,7;1;97;1010;15;1;"FVE Dubravy 1";850,000023841858;15,06;79,0915;15,9481
"391";2015-07-28;2015-07-28 06:00:00;234;23;13,8;1;89;1010;68;1;"FVE Dubravy 1";850,000023841858;15,06;90,0182;25,8018
"392";2015-07-28;2015-07-28 07:00:00;383;28;15,6;2;82;1011;133;1;"FVE Dubravy 1";850,000023841858;15,06;101,918;35,6467
"393";2015-07-28;2015-07-28 08:00:00;504;43;17,2;2;76;1011;200;1;"FVE Dubravy 1";850,000023841858;15,06;115,941;45,014
"394";2015-07-28;2015-07-28 09:00:00;555;70;18,4;3;69;1011;194;1;"FVE Dubravy 1";850,000023841858;15,06;133,78;53,1536
"395";2015-07-28;2015-07-28 10:00:00;598;63;19,2;3;63;1010;163;1;"FVE Dubravy 1";850,000023841858;15,06;157,208;58,797
"396";2015-07-28;2015-07-28 11:00:00;626;73;19,8;4;58;1010;220;1;"FVE Dubravy 1";850,000023841858;15,06;185,248;60,3179
"397";2015-07-28;2015-07-28 12:00:00;494;85;19,7;4;58;1010;197;1;"FVE Dubravy 1";850,000023841858;15,06;212,051;57,1046
"398";2015-07-28;2015-07-28 13:00:00;468;73;19,4;4;64;1010;111;1;"FVE Dubravy 1";850,000023841858;15,06;233,284;50,3485
"399";2015-07-28;2015-07-28 14:00:00;381;73;18,7;4;68;1010;58;1;"FVE Dubravy 1";850,000023841858;15,06;249,479;41,6329
"400";2015-07-28;2015-07-28 15:00:00;271;87;17,9;4;76;1011;73;1;"FVE Dubravy 1";850,000023841858;15,06;262,547;32,0118
"401";2015-07-28;2015-07-28 16:00:00;170;90;17,5;3;80;1011;56;1;"FVE Dubravy 1";850,000023841858;15,06;273,972;22,1043
"402";2015-07-28;2015-07-28 17:00:00;100;84;16,8;3;87;1011;8;1;"FVE Dubravy 1";850,000023841858;15,06;284,744;12,3233
"403";2015-07-28;2015-07-28 18:00:00;38;82;16,3;3;82;1011;0;1;"FVE Dubravy 1";850,000023841858;15,06;295,556;3,01427
"404";2015-07-29;2015-07-29 04:00:00;3;100;13,7;1;95;1012;0;1;"FVE Dubravy 1";850,000023841858;15,02;68,5127;6,27215
"405";2015-07-29;2015-07-29 05:00:00;37;100;13,7;2;94;1012;2;1;"FVE Dubravy 1";850,000023841858;15,02;79,2613;15,7828
"406";2015-07-29;2015-07-29 06:00:00;85;100;13,6;2;95;1012;8;1;"FVE Dubravy 1";850,000023841858;15,02;90,2028;25,6393
"407";2015-07-29;2015-07-29 07:00:00;116;100;13,5;2;96;1013;16;1;"FVE Dubravy 1";850,000023841858;15,02;102,119;35,4806
"408";2015-07-29;2015-07-29 08:00:00;159;99;13,6;2;95;1012;30;1;"FVE Dubravy 1";850,000023841858;15,02;116,153;44,8362
"409";2015-07-29;2015-07-29 09:00:00;193;100;13,7;2;95;1012;35;1;"FVE Dubravy 1";850,000023841858;15,02;133,983;52,955
"410";2015-07-29;2015-07-29 10:00:00;224;100;13,8;2;95;1013;60;1;"FVE Dubravy 1";850,000023841858;15,02;157,34;58,5738
"411";2015-07-29;2015-07-29 11:00:00;194;99;13,9;2;95;1012;102;1;"FVE Dubravy 1";850,000023841858;15,02;185,229;60,0844
"412";2015-07-29;2015-07-29 12:00:00;217;100;13,8;2;95;1012;94;1;"FVE Dubravy 1";850,000023841858;15,02;211,902;56,8852
"413";2015-07-29;2015-07-29 13:00:00;230;98;14;2;94;1012;75;1;"FVE Dubravy 1";850,000023841858;15,02;233,087;50,1512
"414";2015-07-29;2015-07-29 14:00:00;232;95;14,2;2;93;1012;45;1;"FVE Dubravy 1";850,000023841858;15,02;249,281;41,4518
"415";2015-07-29;2015-07-29 15:00:00;215;88;14,4;2;91;1012;52;1;"FVE Dubravy 1";850,000023841858;15,02;262,361;31,8385
"416";2015-07-29;2015-07-29 16:00:00;164;79;14,5;2;90;1012;90;1;"FVE Dubravy 1";850,000023841858;15,02;273,801;21,9317
"417";2015-07-29;2015-07-29 17:00:00;102;70;14,4;2;91;1012;19;1;"FVE Dubravy 1";850,000023841858;15,02;284,586;12,1459
"418";2015-07-29;2015-07-29 18:00:00;37;67;13,9;1;93;1012;2;1;"FVE Dubravy 1";850,000023841858;15,02;295,412;2,82776
"419";2015-07-30;2015-07-30 04:00:00;7;91;12,1;1;96;1013;3;1;"FVE Dubravy 1";850,000023841858;14,98;68,6736;6,09674
"420";2015-07-30;2015-07-30 05:00:00;47;95;12,6;2;96;1013;9;1;"FVE Dubravy 1";850,000023841858;14,98;79,4363;15,6153
"421";2015-07-30;2015-07-30 06:00:00;53;100;12,9;2;96;1013;49;1;"FVE Dubravy 1";850,000023841858;14,98;90,3928;25,4745
"422";2015-07-30;2015-07-30 07:00:00;156;89;14,1;3;91;1013;25;1;"FVE Dubravy 1";850,000023841858;14,98;102,325;35,312
"423";2015-07-30;2015-07-30 08:00:00;252;82;14,6;3;84;1014;82;1;"FVE Dubravy 1";850,000023841858;14,98;116,372;44,6554
"424";2015-07-30;2015-07-30 09:00:00;321;79;15;3;79;1014;110;1;"FVE Dubravy 1";850,000023841858;14,98;134,193;52,7528
"425";2015-07-30;2015-07-30 10:00:00;385;84;15,8;3;71;1014;183;1;"FVE Dubravy 1";850,000023841858;14,98;157,477;58,3462
"426";2015-07-30;2015-07-30 11:00:00;396;75;16,3;3;67;1014;163;1;"FVE Dubravy 1";850,000023841858;14,98;185,215;59,8456
"427";2015-07-30;2015-07-30 12:00:00;421;80;16,7;3;63;1014;287;1;"FVE Dubravy 1";850,000023841858;14,98;211,755;56,66
"428";2015-07-30;2015-07-30 13:00:00;394;63;16,8;3;60;1014;252;1;"FVE Dubravy 1";850,000023841858;14,98;232,89;49,948
"429";2015-07-30;2015-07-30 14:00:00;398;56;17,1;3;60;1014;216;1;"FVE Dubravy 1";850,000023841858;14,98;249,081;41,2648
"430";2015-07-30;2015-07-30 15:00:00;312;59;16,9;3;63;1014;157;1;"FVE Dubravy 1";850,000023841858;14,98;262,173;31,6595
"431";2015-07-30;2015-07-30 16:00:00;210;63;16,5;3;64;1014;81;1;"FVE Dubravy 1";850,000023841858;14,98;273,627;21,7536
"432";2015-07-30;2015-07-30 17:00:00;114;70;15,8;2;67;1014;20;1;"FVE Dubravy 1";850,000023841858;14,98;284,427;11,963
"433";2015-07-30;2015-07-30 18:00:00;37;80;15;2;68;1014;3;1;"FVE Dubravy 1";850,000023841858;14,98;295,268;2,63573
"434";2015-07-31;2015-07-31 04:00:00;6;98;11,6;0;70;1016;7;1;"FVE Dubravy 1";850,000023841858;14,93;68,8395;5,91899
"435";2015-07-31;2015-07-31 05:00:00;42;98;12,6;1;67;1017;15;1;"FVE Dubravy 1";850,000023841858;14,93;79,6164;15,4456
"436";2015-07-31;2015-07-31 06:00:00;88;98;13,8;1;61;1017;15;1;"FVE Dubravy 1";850,000023841858;14,93;90,5881;25,3075
"437";2015-07-31;2015-07-31 07:00:00;143;98;14,5;2;56;1017;26;1;"FVE Dubravy 1";850,000023841858;14,93;102,537;35,141
"438";2015-07-31;2015-07-31 08:00:00;218;95;15,1;2;56;1018;49;1;"FVE Dubravy 1";850,000023841858;14,93;116,596;44,4718
"439";2015-07-31;2015-07-31 09:00:00;297;85;15,7;2;56;1018;83;1;"FVE Dubravy 1";850,000023841858;14,93;134,407;52,5471
"440";2015-07-31;2015-07-31 10:00:00;470;16;17,3;2;55;1017;239;1;"FVE Dubravy 1";850,000023841858;14,93;157,62;58,1142
"441";2015-07-31;2015-07-31 11:00:00;754;12;19,4;3;47;1017;267;1;"FVE Dubravy 1";850,000023841858;14,93;185,205;59,6017
"442";2015-07-31;2015-07-31 12:00:00;742;7;20;3;42;1017;283;1;"FVE Dubravy 1";850,000023841858;14,93;211,611;56,429
