"";"datum";"cas";"gho";"oblacnost";"teplota";"vietor";"vlhkost";"tlak";"praca";"fve";"fve_nazov";"ins_vykon";"dlzkadna";"azim";"elev"
"232";2015-01-27;2015-01-27 13:00:00;155;73;-1,4;1;85;1015;41;3;"FVE Plesivec";984,000027179718;9,03;210,995;17,4132
"233";2015-01-27;2015-01-27 14:00:00;97;81;-1,5;1;85;1015;30;3;"FVE Plesivec";984,000027179718;9,03;224,293;11,364
"234";2015-01-27;2015-01-27 15:00:00;39;85;-1,9;1;88;1015;4;3;"FVE Plesivec";984,000027179718;9,03;236,416;3,73934
"235";2015-01-28;2015-01-28 07:00:00;13;29;-5,7;0;98;1017;8;3;"FVE Plesivec";984,000027179718;9,08;125,318;5,16482
"236";2015-01-28;2015-01-28 08:00:00;75;22;-4,8;0;98;1017;107;3;"FVE Plesivec";984,000027179718;9,08;137,617;12,6037
"237";2015-01-28;2015-01-28 09:00:00;156;10;-3;0;90;1017;183;3;"FVE Plesivec";984,000027179718;9,08;151,127;18,3934
"238";2015-01-28;2015-01-28 10:00:00;228;4;-1,6;0;86;1017;120;3;"FVE Plesivec";984,000027179718;9,08;165,804;22,0487
"239";2015-01-28;2015-01-28 11:00:00;269;3;-0,8;1;84;1016;52;3;"FVE Plesivec";984,000027179718;9,08;181,19;23,1848
"240";2015-01-28;2015-01-28 12:00:00;277;6;-0,5;1;83;1016;59;3;"FVE Plesivec";984,000027179718;9,08;196,518;21,6667
"241";2015-01-28;2015-01-28 13:00:00;239;18;-0,3;1;82;1015;68;3;"FVE Plesivec";984,000027179718;9,08;211,047;17,6735
"242";2015-01-28;2015-01-28 14:00:00;158;18;-0,5;1;83;1015;81;3;"FVE Plesivec";984,000027179718;9,08;224,381;11,6147
"243";2015-01-28;2015-01-28 15:00:00;68;20;-1,3;0;89;1015;13;3;"FVE Plesivec";984,000027179718;9,08;236,53;3,9791
"244";2015-01-29;2015-01-29 07:00:00;7;100;-3,9;1;99;1006;1;3;"FVE Plesivec";984,000027179718;9,13;125,13;5,3574
"245";2015-01-29;2015-01-29 08:00:00;34;100;-3,6;1;97;1005;9;3;"FVE Plesivec";984,000027179718;9,13;137,449;12,8168
"246";2015-01-29;2015-01-29 09:00:00;65;100;-3,3;1;96;1005;18;3;"FVE Plesivec";984,000027179718;9,13;150,989;18,6283
"247";2015-01-29;2015-01-29 10:00:00;82;100;-3;1;96;1004;14;3;"FVE Plesivec";984,000027179718;9,13;165,708;22,3028
"248";2015-01-29;2015-01-29 11:00:00;106;100;-2,7;1;96;1004;17;3;"FVE Plesivec";984,000027179718;9,13;181,147;23,4512
"249";2015-01-29;2015-01-29 12:00:00;109;99;-2,5;1;96;1003;12;3;"FVE Plesivec";984,000027179718;9,13;196,529;21,9361
"250";2015-01-29;2015-01-29 13:00:00;96;99;-2,4;1;96;1002;13;3;"FVE Plesivec";984,000027179718;9,13;211,104;17,9377
"251";2015-01-29;2015-01-29 14:00:00;77;99;-2,3;0;94;1001;8;3;"FVE Plesivec";984,000027179718;9,13;224,475;11,8687
"252";2015-01-29;2015-01-29 15:00:00;34;99;-2,6;0;97;1001;1;3;"FVE Plesivec";984,000027179718;9,13;236,65;4,22148
"253";2015-01-30;2015-01-30 07:00:00;6;100;-2,3;3;97;988;0;3;"FVE Plesivec";984,000027179718;9,18;124,941;5,5561
"254";2015-01-30;2015-01-30 08:00:00;32;100;-1,9;3;98;987;0;3;"FVE Plesivec";984,000027179718;9,18;137,281;13,0361
"255";2015-01-30;2015-01-30 09:00:00;61;99;-1,2;3;97;986;1;3;"FVE Plesivec";984,000027179718;9,18;150,852;18,8692
"256";2015-01-30;2015-01-30 10:00:00;81;100;-0,6;3;97;985;2;3;"FVE Plesivec";984,000027179718;9,18;165,614;22,5626
"257";2015-01-30;2015-01-30 11:00:00;62;100;-0,1;3;96;983;3;3;"FVE Plesivec";984,000027179718;9,18;181,106;23,7228
"258";2015-01-30;2015-01-30 12:00:00;76;100;0,2;4;95;981;2;3;"FVE Plesivec";984,000027179718;9,18;196,543;22,2102
"259";2015-01-30;2015-01-30 13:00:00;34;100;0,2;4;97;980;3;3;"FVE Plesivec";984,000027179718;9,18;211,167;18,2057
"260";2015-01-30;2015-01-30 14:00:00;23;100;0,3;4;98;979;1;3;"FVE Plesivec";984,000027179718;9,18;224,574;12,1258
"261";2015-01-30;2015-01-30 15:00:00;8;100;0,4;3;97;978;0;3;"FVE Plesivec";984,000027179718;9,18;236,775;4,46637
"262";2015-01-31;2015-01-31 07:00:00;4;100;-0,8;2;99;980;0;3;"FVE Plesivec";984,000027179718;9,23;124,752;5,76085
"263";2015-01-31;2015-01-31 08:00:00;27;93;-0,9;1;98;981;0;3;"FVE Plesivec";984,000027179718;9,23;137,113;13,2613
"264";2015-01-31;2015-01-31 09:00:00;65;82;-1;2;96;982;0;3;"FVE Plesivec";984,000027179718;9,23;150,715;19,116
"265";2015-01-31;2015-01-31 10:00:00;96;64;-1,2;3;93;983;2;3;"FVE Plesivec";984,000027179718;9,23;165,521;22,8281
"266";2015-01-31;2015-01-31 11:00:00;115;55;-1,3;3;92;984;2;3;"FVE Plesivec";984,000027179718;9,23;181,069;23,9997
"267";2015-01-31;2015-01-31 12:00:00;113;19;-1,6;3;93;985;6;3;"FVE Plesivec";984,000027179718;9,23;196,563;22,4887
"268";2015-01-31;2015-01-31 13:00:00;93;0;-2;3;94;986;6;3;"FVE Plesivec";984,000027179718;9,23;211,235;18,4775
"269";2015-01-31;2015-01-31 14:00:00;60;0;-2,5;3;96;987;3;3;"FVE Plesivec";984,000027179718;9,23;224,679;12,3859
"270";2015-01-31;2015-01-31 15:00:00;28;33;-3;2;97;988;1;3;"FVE Plesivec";984,000027179718;9,23;236,906;4,71367
